Date,SKUCode,NetSales,OrderQty,SKUName,Category,MainChannel
13-04-2025,SKU-155,595.79,86,Peach Bliss,Beverage,In-Store
13-05-2025,SKU-155,690.97,110,Peach Bliss,Beverage,In-Store
13-06-2025,SKU-155,1066.08,167,Peach Bliss,Beverage,In-Store
13-07-2025,SKU-155,886.66,130,Peach Bliss,Beverage,In-Store
13-08-2024,SKU-155,34.0,5,Peach Bliss,Beverage,In-Store
13-08-2025,SKU-155,826.51,130,Peach Bliss,Beverage,In-Store
13-09-2024,SKU-155,340.1,50,Peach Bliss,Beverage,In-Store
13-09-2025,SKU-155,570.89,87,Peach Bliss,Beverage,In-Store
13-10-2024,SKU-155,518.29,77,Peach Bliss,Beverage,In-Store
13-10-2025,SKU-155,805.7,130,Peach Bliss,Beverage,In-Store
13-11-2024,SKU-155,440.83,65,Peach Bliss,Beverage,In-Store
13-11-2025,SKU-155,747.59,114,Peach Bliss,Beverage,In-Store
13-12-2024,SKU-155,391.98,56,Peach Bliss,Beverage,In-Store
13-12-2025,SKU-155,561.14,83,Peach Bliss,Beverage,In-Store
14-01-2025,SKU-155,571.28,84,Peach Bliss,Beverage,In-Store
14-01-2026,SKU-155,971.34,152,Peach Bliss,Beverage,In-Store
14-02-2025,SKU-155,792.26,119,Peach Bliss,Beverage,In-Store
14-02-2026,SKU-155,597.14,88,Peach Bliss,Beverage,In-Store
14-03-2025,SKU-155,570.59,98,Peach Bliss,Beverage,In-Store
14-03-2026,SKU-155,458.01,69,Peach Bliss,Beverage,In-Store
14-04-2025,SKU-155,611.55,90,Peach Bliss,Beverage,In-Store
14-05-2025,SKU-155,876.03,146,Peach Bliss,Beverage,In-Store
14-06-2025,SKU-155,1359.17,220,Peach Bliss,Beverage,In-Store
14-07-2025,SKU-155,605.32,94,Peach Bliss,Beverage,In-Store
14-08-2024,SKU-155,17.0,2,Peach Bliss,Beverage,In-Store
14-08-2025,SKU-155,713.43,115,Peach Bliss,Beverage,In-Store
14-09-2024,SKU-155,270.0,40,Peach Bliss,Beverage,In-Store
14-09-2025,SKU-155,628.24,91,Peach Bliss,Beverage,In-Store
14-10-2024,SKU-155,630.59,93,Peach Bliss,Beverage,In-Store
14-10-2025,SKU-155,759.26,123,Peach Bliss,Beverage,In-Store
14-11-2024,SKU-155,539.75,79,Peach Bliss,Beverage,In-Store
14-11-2025,SKU-155,983.13,152,Peach Bliss,Beverage,In-Store
14-12-2024,SKU-155,522.09,78,Peach Bliss,Beverage,In-Store
14-12-2025,SKU-155,451.05,67,Peach Bliss,Beverage,In-Store
15-01-2025,SKU-155,688.5,100,Peach Bliss,Beverage,In-Store
15-01-2026,SKU-155,860.83,136,Peach Bliss,Beverage,In-Store
15-02-2025,SKU-155,626.29,93,Peach Bliss,Beverage,In-Store
15-02-2026,SKU-155,392.33,60,Peach Bliss,Beverage,In-Store
15-03-2025,SKU-155,701.88,121,Peach Bliss,Beverage,In-Store
15-03-2026,SKU-155,312.3,45,Peach Bliss,Beverage,In-Store
15-04-2025,SKU-155,603.33,91,Peach Bliss,Beverage,In-Store
15-05-2025,SKU-155,941.78,157,Peach Bliss,Beverage,In-Store
15-06-2025,SKU-155,898.98,150,Peach Bliss,Beverage,In-Store
15-07-2025,SKU-155,858.61,128,Peach Bliss,Beverage,In-Store
15-08-2024,SKU-155,56.0,8,Peach Bliss,Beverage,In-Store
15-08-2025,SKU-155,963.0,148,Peach Bliss,Beverage,In-Store
15-09-2024,SKU-155,371.0,54,Peach Bliss,Beverage,In-Store
15-09-2025,SKU-155,539.57,84,Peach Bliss,Beverage,In-Store
15-10-2024,SKU-155,343.29,52,Peach Bliss,Beverage,In-Store
15-10-2025,SKU-155,857.77,135,Peach Bliss,Beverage,In-Store
15-11-2024,SKU-155,437.31,65,Peach Bliss,Beverage,In-Store
15-11-2025,SKU-155,724.49,106,Peach Bliss,Beverage,In-Store
15-12-2024,SKU-155,428.57,63,Peach Bliss,Beverage,In-Store
15-12-2025,SKU-155,485.64,70,Peach Bliss,Beverage,In-Store
16-01-2025,SKU-155,514.57,77,Peach Bliss,Beverage,In-Store
16-01-2026,SKU-155,962.02,148,Peach Bliss,Beverage,In-Store
16-02-2025,SKU-155,582.21,85,Peach Bliss,Beverage,In-Store
16-02-2026,SKU-155,495.37,74,Peach Bliss,Beverage,In-Store
16-03-2025,SKU-155,384.12,65,Peach Bliss,Beverage,In-Store
16-03-2026,SKU-155,418.82,64,Peach Bliss,Beverage,In-Store
16-04-2025,SKU-155,607.31,104,Peach Bliss,Beverage,In-Store
16-05-2025,SKU-155,1125.26,183,Peach Bliss,Beverage,In-Store
16-06-2025,SKU-155,595.13,98,Peach Bliss,Beverage,In-Store
16-07-2025,SKU-155,943.61,147,Peach Bliss,Beverage,In-Store
16-08-2024,SKU-155,35.0,5,Peach Bliss,Beverage,In-Store
16-08-2025,SKU-155,1131.2,167,Peach Bliss,Beverage,In-Store
16-09-2024,SKU-155,329.0,47,Peach Bliss,Beverage,In-Store
16-09-2025,SKU-155,611.01,96,Peach Bliss,Beverage,In-Store
16-10-2024,SKU-155,740.6,111,Peach Bliss,Beverage,In-Store
16-10-2025,SKU-155,959.62,149,Peach Bliss,Beverage,In-Store
16-11-2024,SKU-155,500.83,73,Peach Bliss,Beverage,In-Store
16-11-2025,SKU-155,556.5,85,Peach Bliss,Beverage,In-Store
16-12-2024,SKU-155,376.91,55,Peach Bliss,Beverage,In-Store
16-12-2025,SKU-155,578.93,87,Peach Bliss,Beverage,In-Store
17-01-2025,SKU-155,523.11,77,Peach Bliss,Beverage,In-Store
17-01-2026,SKU-155,864.53,132,Peach Bliss,Beverage,In-Store
17-02-2025,SKU-155,686.46,100,Peach Bliss,Beverage,In-Store
17-02-2026,SKU-155,258.82,39,Peach Bliss,Beverage,In-Store
17-03-2025,SKU-155,606.03,110,Peach Bliss,Beverage,In-Store
17-03-2026,SKU-155,461.42,68,Peach Bliss,Beverage,In-Store
17-04-2025,SKU-155,833.03,141,Peach Bliss,Beverage,In-Store
17-05-2025,SKU-155,752.46,121,Peach Bliss,Beverage,In-Store
17-06-2025,SKU-155,751.94,118,Peach Bliss,Beverage,In-Store
17-07-2025,SKU-155,957.84,148,Peach Bliss,Beverage,In-Store
17-08-2024,SKU-155,34.0,5,Peach Bliss,Beverage,In-Store
17-08-2025,SKU-155,772.98,121,Peach Bliss,Beverage,In-Store
17-09-2024,SKU-155,258.0,37,Peach Bliss,Beverage,In-Store
17-09-2025,SKU-155,718.42,113,Peach Bliss,Beverage,In-Store
17-10-2024,SKU-155,657.03,95,Peach Bliss,Beverage,In-Store
17-10-2025,SKU-155,917.84,143,Peach Bliss,Beverage,In-Store
17-11-2024,SKU-155,394.34,60,Peach Bliss,Beverage,In-Store
17-11-2025,SKU-155,707.83,111,Peach Bliss,Beverage,In-Store
17-12-2024,SKU-155,413.21,62,Peach Bliss,Beverage,In-Store
17-12-2025,SKU-155,538.61,84,Peach Bliss,Beverage,In-Store
18-01-2025,SKU-155,546.9,80,Peach Bliss,Beverage,In-Store
18-01-2026,SKU-155,725.91,108,Peach Bliss,Beverage,In-Store
18-02-2025,SKU-155,666.84,100,Peach Bliss,Beverage,In-Store
18-02-2026,SKU-155,281.9,41,Peach Bliss,Beverage,In-Store
18-03-2025,SKU-155,556.07,100,Peach Bliss,Beverage,In-Store
18-03-2026,SKU-155,393.74,56,Peach Bliss,Beverage,In-Store
18-04-2025,SKU-155,870.01,146,Peach Bliss,Beverage,In-Store
18-05-2025,SKU-155,594.81,97,Peach Bliss,Beverage,In-Store
18-06-2025,SKU-155,717.75,110,Peach Bliss,Beverage,In-Store
18-07-2025,SKU-155,906.77,138,Peach Bliss,Beverage,In-Store
18-08-2024,SKU-155,68.0,9,Peach Bliss,Beverage,In-Store
18-08-2025,SKU-155,685.98,107,Peach Bliss,Beverage,In-Store
18-09-2024,SKU-155,399.0,56,Peach Bliss,Beverage,In-Store
18-09-2025,SKU-155,788.16,128,Peach Bliss,Beverage,In-Store
18-10-2024,SKU-155,749.22,106,Peach Bliss,Beverage,In-Store
18-10-2025,SKU-155,609.88,99,Peach Bliss,Beverage,In-Store
18-11-2024,SKU-155,414.26,66,Peach Bliss,Beverage,In-Store
18-11-2025,SKU-155,817.78,124,Peach Bliss,Beverage,In-Store
18-12-2024,SKU-155,430.59,66,Peach Bliss,Beverage,In-Store
18-12-2025,SKU-155,699.43,106,Peach Bliss,Beverage,In-Store
19-01-2025,SKU-155,434.03,65,Peach Bliss,Beverage,In-Store
19-01-2026,SKU-155,714.74,111,Peach Bliss,Beverage,In-Store
19-02-2025,SKU-155,728.81,110,Peach Bliss,Beverage,In-Store
19-02-2026,SKU-155,207.36,32,Peach Bliss,Beverage,In-Store
19-03-2025,SKU-155,440.65,71,Peach Bliss,Beverage,In-Store
19-03-2026,SKU-155,359.28,51,Peach Bliss,Beverage,In-Store
19-04-2025,SKU-155,583.92,100,Peach Bliss,Beverage,In-Store
19-05-2025,SKU-155,432.41,71,Peach Bliss,Beverage,In-Store
19-06-2025,SKU-155,707.31,112,Peach Bliss,Beverage,In-Store
19-07-2025,SKU-155,910.26,131,Peach Bliss,Beverage,In-Store
19-08-2024,SKU-155,21.16,3,Peach Bliss,Beverage,In-Store
19-08-2025,SKU-155,660.3,104,Peach Bliss,Beverage,In-Store
19-09-2024,SKU-155,514.72,76,Peach Bliss,Beverage,In-Store
19-09-2025,SKU-155,876.01,139,Peach Bliss,Beverage,In-Store
19-10-2024,SKU-155,492.89,73,Peach Bliss,Beverage,In-Store
19-10-2025,SKU-155,584.95,91,Peach Bliss,Beverage,In-Store
19-11-2024,SKU-155,351.35,58,Peach Bliss,Beverage,In-Store
19-11-2025,SKU-155,756.99,119,Peach Bliss,Beverage,In-Store
19-12-2024,SKU-155,520.18,79,Peach Bliss,Beverage,In-Store
19-12-2025,SKU-155,673.13,102,Peach Bliss,Beverage,In-Store
20-01-2025,SKU-155,429.44,63,Peach Bliss,Beverage,In-Store
20-01-2026,SKU-155,688.7,105,Peach Bliss,Beverage,In-Store
20-02-2025,SKU-155,760.56,120,Peach Bliss,Beverage,In-Store
20-02-2026,SKU-155,212.59,30,Peach Bliss,Beverage,In-Store
20-03-2025,SKU-155,490.27,86,Peach Bliss,Beverage,In-Store
20-03-2026,SKU-155,190.06,27,Peach Bliss,Beverage,In-Store
20-04-2025,SKU-155,587.86,99,Peach Bliss,Beverage,In-Store
20-05-2025,SKU-155,600.42,102,Peach Bliss,Beverage,In-Store
20-06-2025,SKU-155,650.01,100,Peach Bliss,Beverage,In-Store
20-07-2025,SKU-155,848.27,125,Peach Bliss,Beverage,In-Store
20-08-2024,SKU-155,8.0,1,Peach Bliss,Beverage,In-Store
20-08-2025,SKU-155,845.52,131,Peach Bliss,Beverage,In-Store
20-09-2024,SKU-155,406.0,60,Peach Bliss,Beverage,In-Store
20-09-2025,SKU-155,778.65,126,Peach Bliss,Beverage,In-Store
20-10-2024,SKU-155,481.29,70,Peach Bliss,Beverage,In-Store
20-10-2025,SKU-155,442.48,70,Peach Bliss,Beverage,In-Store
20-11-2024,SKU-155,507.26,91,Peach Bliss,Beverage,In-Store
20-11-2025,SKU-155,917.47,139,Peach Bliss,Beverage,In-Store
20-12-2024,SKU-155,595.23,89,Peach Bliss,Beverage,In-Store
20-12-2025,SKU-155,692.29,104,Peach Bliss,Beverage,In-Store
21-01-2025,SKU-155,785.78,113,Peach Bliss,Beverage,In-Store
21-01-2026,SKU-155,653.85,101,Peach Bliss,Beverage,In-Store
21-02-2025,SKU-155,639.64,97,Peach Bliss,Beverage,In-Store
21-02-2026,SKU-155,168.1,28,Peach Bliss,Beverage,In-Store
21-03-2025,SKU-155,567.89,95,Peach Bliss,Beverage,In-Store
21-03-2026,SKU-155,489.94,68,Peach Bliss,Beverage,In-Store
21-04-2025,SKU-155,498.01,84,Peach Bliss,Beverage,In-Store
21-05-2025,SKU-155,738.34,124,Peach Bliss,Beverage,In-Store
21-06-2025,SKU-155,623.31,92,Peach Bliss,Beverage,In-Store
21-07-2025,SKU-155,859.27,130,Peach Bliss,Beverage,In-Store
21-08-2024,SKU-155,40.0,6,Peach Bliss,Beverage,In-Store
21-08-2025,SKU-155,756.25,120,Peach Bliss,Beverage,In-Store
21-09-2024,SKU-155,256.0,37,Peach Bliss,Beverage,In-Store
21-09-2025,SKU-155,751.37,120,Peach Bliss,Beverage,In-Store
21-10-2024,SKU-155,601.55,88,Peach Bliss,Beverage,In-Store
21-10-2025,SKU-155,556.84,87,Peach Bliss,Beverage,In-Store
21-11-2024,SKU-155,431.8,62,Peach Bliss,Beverage,In-Store
21-11-2025,SKU-155,765.95,121,Peach Bliss,Beverage,In-Store
21-12-2024,SKU-155,478.09,71,Peach Bliss,Beverage,In-Store
21-12-2025,SKU-155,549.25,80,Peach Bliss,Beverage,In-Store
22-01-2025,SKU-155,546.53,82,Peach Bliss,Beverage,In-Store
22-01-2026,SKU-155,785.0,119,Peach Bliss,Beverage,In-Store
22-02-2025,SKU-155,953.76,150,Peach Bliss,Beverage,In-Store
22-02-2026,SKU-155,169.55,24,Peach Bliss,Beverage,In-Store
22-03-2025,SKU-155,519.06,87,Peach Bliss,Beverage,In-Store
22-03-2026,SKU-155,369.43,51,Peach Bliss,Beverage,In-Store
22-04-2025,SKU-155,613.25,104,Peach Bliss,Beverage,In-Store
22-05-2025,SKU-155,780.43,137,Peach Bliss,Beverage,In-Store
22-06-2025,SKU-155,813.96,116,Peach Bliss,Beverage,In-Store
22-07-2025,SKU-155,756.61,118,Peach Bliss,Beverage,In-Store
22-08-2024,SKU-155,58.0,8,Peach Bliss,Beverage,In-Store
22-08-2025,SKU-155,972.98,145,Peach Bliss,Beverage,In-Store
22-09-2024,SKU-155,469.0,68,Peach Bliss,Beverage,In-Store
22-09-2025,SKU-155,775.88,169,Peach Bliss,Beverage,In-Store
22-10-2024,SKU-155,642.09,93,Peach Bliss,Beverage,In-Store
22-10-2025,SKU-155,527.19,83,Peach Bliss,Beverage,In-Store
22-11-2024,SKU-155,455.44,68,Peach Bliss,Beverage,In-Store
22-11-2025,SKU-155,737.53,115,Peach Bliss,Beverage,In-Store
22-12-2024,SKU-155,546.63,83,Peach Bliss,Beverage,In-Store
22-12-2025,SKU-155,775.41,120,Peach Bliss,Beverage,In-Store
23-01-2025,SKU-155,875.04,131,Peach Bliss,Beverage,In-Store
23-01-2026,SKU-155,766.56,112,Peach Bliss,Beverage,In-Store
23-02-2025,SKU-155,1044.57,157,Peach Bliss,Beverage,In-Store
23-02-2026,SKU-155,354.15,53,Peach Bliss,Beverage,In-Store
23-03-2025,SKU-155,346.49,56,Peach Bliss,Beverage,In-Store
23-03-2026,SKU-155,315.84,44,Peach Bliss,Beverage,In-Store
23-04-2025,SKU-155,791.76,120,Peach Bliss,Beverage,In-Store
23-05-2025,SKU-155,807.16,137,Peach Bliss,Beverage,In-Store
23-06-2025,SKU-155,708.91,107,Peach Bliss,Beverage,In-Store
23-07-2025,SKU-155,875.77,132,Peach Bliss,Beverage,In-Store
23-08-2024,SKU-155,52.0,8,Peach Bliss,Beverage,In-Store
23-08-2025,SKU-155,985.78,150,Peach Bliss,Beverage,In-Store
23-09-2024,SKU-155,304.74,46,Peach Bliss,Beverage,In-Store
23-09-2025,SKU-155,671.49,112,Peach Bliss,Beverage,In-Store
23-10-2024,SKU-155,631.76,93,Peach Bliss,Beverage,In-Store
23-10-2025,SKU-155,541.59,86,Peach Bliss,Beverage,In-Store
23-11-2024,SKU-155,445.57,66,Peach Bliss,Beverage,In-Store
23-11-2025,SKU-155,501.04,76,Peach Bliss,Beverage,In-Store
23-12-2024,SKU-155,369.56,56,Peach Bliss,Beverage,In-Store
23-12-2025,SKU-155,849.11,132,Peach Bliss,Beverage,In-Store
24-01-2025,SKU-155,492.96,71,Peach Bliss,Beverage,In-Store
24-01-2026,SKU-155,798.04,122,Peach Bliss,Beverage,In-Store
24-02-2025,SKU-155,514.74,83,Peach Bliss,Beverage,In-Store
24-02-2026,SKU-155,337.47,51,Peach Bliss,Beverage,In-Store
24-03-2025,SKU-155,352.88,66,Peach Bliss,Beverage,In-Store
24-03-2026,SKU-155,536.68,75,Peach Bliss,Beverage,In-Store
24-04-2025,SKU-155,733.45,123,Peach Bliss,Beverage,In-Store
24-05-2025,SKU-155,728.16,113,Peach Bliss,Beverage,In-Store
24-06-2025,SKU-155,782.44,121,Peach Bliss,Beverage,In-Store
24-07-2025,SKU-155,942.82,152,Peach Bliss,Beverage,In-Store
24-08-2024,SKU-155,62.0,9,Peach Bliss,Beverage,In-Store
24-08-2025,SKU-155,836.03,123,Peach Bliss,Beverage,In-Store
24-09-2024,SKU-155,495.61,73,Peach Bliss,Beverage,In-Store
24-09-2025,SKU-155,1047.87,171,Peach Bliss,Beverage,In-Store
24-10-2024,SKU-155,558.59,79,Peach Bliss,Beverage,In-Store
24-10-2025,SKU-155,666.57,100,Peach Bliss,Beverage,In-Store
24-11-2024,SKU-155,390.94,55,Peach Bliss,Beverage,In-Store
24-11-2025,SKU-155,562.09,88,Peach Bliss,Beverage,In-Store
24-12-2024,SKU-155,453.95,67,Peach Bliss,Beverage,In-Store
24-12-2025,SKU-155,954.2,147,Peach Bliss,Beverage,In-Store
25-01-2025,SKU-155,559.53,85,Peach Bliss,Beverage,In-Store
25-01-2026,SKU-155,707.6,106,Peach Bliss,Beverage,In-Store
25-02-2025,SKU-155,651.24,111,Peach Bliss,Beverage,In-Store
25-02-2026,SKU-155,331.27,50,Peach Bliss,Beverage,In-Store
25-03-2025,SKU-155,534.4,97,Peach Bliss,Beverage,In-Store
25-03-2026,SKU-155,594.91,84,Peach Bliss,Beverage,In-Store
25-04-2025,SKU-155,923.71,158,Peach Bliss,Beverage,In-Store
25-05-2025,SKU-155,585.04,89,Peach Bliss,Beverage,In-Store
25-06-2025,SKU-155,679.83,109,Peach Bliss,Beverage,In-Store
25-07-2025,SKU-155,926.15,140,Peach Bliss,Beverage,In-Store
25-08-2024,SKU-155,76.0,12,Peach Bliss,Beverage,In-Store
25-08-2025,SKU-155,993.99,152,Peach Bliss,Beverage,In-Store
25-09-2024,SKU-155,386.49,57,Peach Bliss,Beverage,In-Store
25-09-2025,SKU-155,772.01,122,Peach Bliss,Beverage,In-Store
25-10-2024,SKU-155,560.69,77,Peach Bliss,Beverage,In-Store
25-10-2025,SKU-155,800.59,124,Peach Bliss,Beverage,In-Store
25-11-2024,SKU-155,389.07,57,Peach Bliss,Beverage,In-Store
25-11-2025,SKU-155,749.28,116,Peach Bliss,Beverage,In-Store
25-12-2024,SKU-155,434.74,64,Peach Bliss,Beverage,In-Store
25-12-2025,SKU-155,550.3,83,Peach Bliss,Beverage,In-Store
26-01-2025,SKU-155,447.61,64,Peach Bliss,Beverage,In-Store
26-01-2026,SKU-155,884.28,134,Peach Bliss,Beverage,In-Store
26-02-2025,SKU-155,653.45,113,Peach Bliss,Beverage,In-Store
26-02-2026,SKU-155,328.24,49,Peach Bliss,Beverage,In-Store
26-03-2025,SKU-155,532.25,95,Peach Bliss,Beverage,In-Store
26-03-2026,SKU-155,536.41,80,Peach Bliss,Beverage,In-Store
26-04-2025,SKU-155,518.84,81,Peach Bliss,Beverage,In-Store
26-05-2025,SKU-155,861.13,152,Peach Bliss,Beverage,In-Store
26-06-2025,SKU-155,984.53,152,Peach Bliss,Beverage,In-Store
26-07-2025,SKU-155,696.14,104,Peach Bliss,Beverage,In-Store
26-08-2024,SKU-155,127.0,17,Peach Bliss,Beverage,In-Store
26-08-2025,SKU-155,683.04,107,Peach Bliss,Beverage,In-Store
26-09-2024,SKU-155,529.0,78,Peach Bliss,Beverage,In-Store
26-09-2025,SKU-155,979.3,153,Peach Bliss,Beverage,In-Store
26-10-2024,SKU-155,518.44,74,Peach Bliss,Beverage,In-Store
26-10-2025,SKU-155,644.28,100,Peach Bliss,Beverage,In-Store
26-11-2024,SKU-155,383.56,57,Peach Bliss,Beverage,In-Store
26-11-2025,SKU-155,715.78,108,Peach Bliss,Beverage,In-Store
26-12-2024,SKU-155,447.85,66,Peach Bliss,Beverage,In-Store
26-12-2025,SKU-155,487.13,76,Peach Bliss,Beverage,In-Store
27-01-2025,SKU-155,513.17,75,Peach Bliss,Beverage,In-Store
27-01-2026,SKU-155,853.6,134,Peach Bliss,Beverage,In-Store
27-02-2025,SKU-155,920.17,169,Peach Bliss,Beverage,In-Store
27-02-2026,SKU-155,390.39,55,Peach Bliss,Beverage,In-Store
27-03-2025,SKU-155,566.75,104,Peach Bliss,Beverage,In-Store
27-03-2026,SKU-155,546.12,76,Peach Bliss,Beverage,In-Store
27-04-2025,SKU-155,680.86,101,Peach Bliss,Beverage,In-Store
27-05-2025,SKU-155,780.35,125,Peach Bliss,Beverage,In-Store
27-06-2025,SKU-155,739.48,117,Peach Bliss,Beverage,In-Store
27-07-2025,SKU-155,820.32,121,Peach Bliss,Beverage,In-Store
27-08-2024,SKU-155,137.0,20,Peach Bliss,Beverage,In-Store
27-08-2025,SKU-155,738.48,117,Peach Bliss,Beverage,In-Store
27-09-2024,SKU-155,519.0,74,Peach Bliss,Beverage,In-Store
27-09-2025,SKU-155,803.91,122,Peach Bliss,Beverage,In-Store
27-10-2024,SKU-155,336.21,46,Peach Bliss,Beverage,In-Store
27-10-2025,SKU-155,742.86,113,Peach Bliss,Beverage,In-Store
27-11-2024,SKU-155,353.86,52,Peach Bliss,Beverage,In-Store
27-11-2025,SKU-155,453.85,72,Peach Bliss,Beverage,In-Store
27-12-2024,SKU-155,377.18,55,Peach Bliss,Beverage,In-Store
27-12-2025,SKU-155,417.67,63,Peach Bliss,Beverage,In-Store
28-01-2025,SKU-155,421.11,63,Peach Bliss,Beverage,In-Store
28-01-2026,SKU-155,628.06,100,Peach Bliss,Beverage,In-Store
28-02-2025,SKU-155,921.25,160,Peach Bliss,Beverage,In-Store
28-02-2026,SKU-155,502.92,72,Peach Bliss,Beverage,In-Store
28-03-2025,SKU-155,407.36,77,Peach Bliss,Beverage,In-Store
28-03-2026,SKU-155,424.29,63,Peach Bliss,Beverage,In-Store
28-04-2025,SKU-155,723.11,123,Peach Bliss,Beverage,In-Store
28-05-2025,SKU-155,1069.69,179,Peach Bliss,Beverage,In-Store
28-06-2025,SKU-155,620.1,95,Peach Bliss,Beverage,In-Store
28-07-2025,SKU-155,811.87,120,Peach Bliss,Beverage,In-Store
28-08-2024,SKU-155,172.0,25,Peach Bliss,Beverage,In-Store
28-08-2025,SKU-155,768.66,121,Peach Bliss,Beverage,In-Store
28-09-2024,SKU-155,350.0,52,Peach Bliss,Beverage,In-Store
28-09-2025,SKU-155,708.7,109,Peach Bliss,Beverage,In-Store
28-10-2024,SKU-155,421.28,63,Peach Bliss,Beverage,In-Store
28-10-2025,SKU-155,675.24,106,Peach Bliss,Beverage,In-Store
28-11-2024,SKU-155,508.4,75,Peach Bliss,Beverage,In-Store
28-11-2025,SKU-155,415.43,65,Peach Bliss,Beverage,In-Store
28-12-2024,SKU-155,395.63,61,Peach Bliss,Beverage,In-Store
28-12-2025,SKU-155,393.83,59,Peach Bliss,Beverage,In-Store
29-01-2025,SKU-155,692.31,99,Peach Bliss,Beverage,In-Store
29-01-2026,SKU-155,793.81,122,Peach Bliss,Beverage,In-Store
29-03-2025,SKU-155,329.89,59,Peach Bliss,Beverage,In-Store
29-03-2026,SKU-155,428.05,63,Peach Bliss,Beverage,In-Store
29-04-2025,SKU-155,934.37,169,Peach Bliss,Beverage,In-Store
29-05-2025,SKU-155,844.28,140,Peach Bliss,Beverage,In-Store
29-06-2025,SKU-155,756.22,117,Peach Bliss,Beverage,In-Store
29-07-2025,SKU-155,715.65,108,Peach Bliss,Beverage,In-Store
29-08-2024,SKU-155,246.0,36,Peach Bliss,Beverage,In-Store
29-08-2025,SKU-155,938.89,142,Peach Bliss,Beverage,In-Store
29-09-2024,SKU-155,409.0,59,Peach Bliss,Beverage,In-Store
29-09-2025,SKU-155,784.12,120,Peach Bliss,Beverage,In-Store
29-10-2024,SKU-155,511.3,75,Peach Bliss,Beverage,In-Store
29-10-2025,SKU-155,811.2,127,Peach Bliss,Beverage,In-Store
29-11-2024,SKU-155,500.66,70,Peach Bliss,Beverage,In-Store
29-11-2025,SKU-155,807.98,121,Peach Bliss,Beverage,In-Store
29-12-2024,SKU-155,307.18,47,Peach Bliss,Beverage,In-Store
29-12-2025,SKU-155,614.54,98,Peach Bliss,Beverage,In-Store
30-01-2025,SKU-155,662.08,97,Peach Bliss,Beverage,In-Store
30-01-2026,SKU-155,723.0,111,Peach Bliss,Beverage,In-Store
30-03-2025,SKU-155,346.23,60,Peach Bliss,Beverage,In-Store
30-03-2026,SKU-155,648.18,92,Peach Bliss,Beverage,In-Store
30-04-2025,SKU-155,961.68,167,Peach Bliss,Beverage,In-Store
30-05-2025,SKU-155,1015.37,168,Peach Bliss,Beverage,In-Store
30-06-2025,SKU-155,750.66,113,Peach Bliss,Beverage,In-Store
30-07-2025,SKU-155,807.09,128,Peach Bliss,Beverage,In-Store
30-08-2024,SKU-155,166.0,25,Peach Bliss,Beverage,In-Store
30-08-2025,SKU-155,961.93,139,Peach Bliss,Beverage,In-Store
30-09-2024,SKU-155,502.0,73,Peach Bliss,Beverage,In-Store
30-09-2025,SKU-155,943.28,145,Peach Bliss,Beverage,In-Store
30-10-2024,SKU-155,589.66,88,Peach Bliss,Beverage,In-Store
30-10-2025,SKU-155,964.34,148,Peach Bliss,Beverage,In-Store
30-11-2024,SKU-155,390.05,58,Peach Bliss,Beverage,In-Store
30-11-2025,SKU-155,814.86,122,Peach Bliss,Beverage,In-Store
30-12-2024,SKU-155,407.53,64,Peach Bliss,Beverage,Odaring
30-12-2025,SKU-155,629.09,98,Peach Bliss,Beverage,In-Store
31-01-2025,SKU-155,612.22,90,Peach Bliss,Beverage,In-Store
31-01-2026,SKU-155,791.23,117,Peach Bliss,Beverage,In-Store
31-03-2025,SKU-155,310.11,62,Peach Bliss,Beverage,In-Store
31-03-2026,SKU-155,630.0,92,Peach Bliss,Beverage,In-Store
31-05-2025,SKU-155,1040.84,158,Peach Bliss,Beverage,In-Store
31-07-2025,SKU-155,870.05,136,Peach Bliss,Beverage,In-Store
31-08-2024,SKU-155,122.0,17,Peach Bliss,Beverage,In-Store
31-08-2025,SKU-155,739.22,108,Peach Bliss,Beverage,In-Store
31-10-2024,SKU-155,520.87,75,Peach Bliss,Beverage,In-Store
31-10-2025,SKU-155,1173.25,184,Peach Bliss,Beverage,In-Store
31-12-2024,SKU-155,622.0,96,Peach Bliss,Beverage,In-Store
31-12-2025,SKU-155,724.01,107,Peach Bliss,Beverage,In-Store
01-01-2026,SKU-156,28.51,4,Peach Blossom Americano,Beverage,ShopeeFood
01-02-2026,SKU-156,32.82,4,Peach Blossom Americano,Beverage,App
01-03-2026,SKU-156,14.83,2,Peach Blossom Americano,Beverage,ShopeeFood
01-04-2026,SKU-156,103.8,13,Peach Blossom Americano,Beverage,GrabFood
01-11-2025,SKU-156,7.6,1,Peach Blossom Americano,Beverage,GrabFood
01-12-2025,SKU-156,38.58,5,Peach Blossom Americano,Beverage,GrabFood
02-01-2026,SKU-156,56.8,8,Peach Blossom Americano,Beverage,App
02-02-2026,SKU-156,14.16,2,Peach Blossom Americano,Beverage,App
02-03-2026,SKU-156,30.75,4,Peach Blossom Americano,Beverage,FoodPanda
02-04-2026,SKU-156,129.59,17,Peach Blossom Americano,Beverage,GrabFood
02-12-2025,SKU-156,72.65,10,Peach Blossom Americano,Beverage,GrabFood
03-01-2026,SKU-156,29.23,4,Peach Blossom Americano,Beverage,GrabFood
03-02-2026,SKU-156,31.85,4,Peach Blossom Americano,Beverage,ShopeeFood
